Release_No	PGS_integ
ABBM015504	0.3955781343149562
ABBM088175	0.4850775990503908
ABBM092657	0.4339030342617748
ABBM004329	0.7609668755930321
ABBM101524	0.2290997947706451
ABBM022128	0.6827358103413188
ABBM082383	0.6223951786107236
ABBM081557	0.6686907149889069
ABBM069425	0.3285967811953569
ABBM070495	0.5248519786377962
ABBM020045	0.6303020623814102
ABBM070669	0.5408774890683258
ABBM010130	0.5589333418498738
ABBM077725	0.2141535648707555
ABBM019424	0.5408269557846567
ABBM041873	0.3979450765196306
ABBM000509	0.9312747874477654
ABBM086587	0.2145085876611994
ABBM095361	0.5897308514228337
ABBM004706	0.2636390021961171
ABBM069558	0.5072684955491883
ABBM027368	0.5683623701409337
ABBM020872	0.5503186340453456
ABBM082900	0.3215694277755929
ABBM063259	0.4314219183853031
ABBM078628	0.4712572998917568
ABBM000991	0.3049113517072949
ABBM021721	0.7024154802057755
ABBM086578	0.4279280371523997
ABBM044222	0.5871256213025846
ABBM014355	0.3787175083316738
ABBM085281	0.4948749178958301
ABBM033808	0.7222659932910387
ABBM053177	0.7712463933918058
ABBM041084	0.7884231183494174
ABBM021272	0.0563894858790944
ABBM046581	0.8998452267964147
ABBM070866	0.3979601888052995
ABBM000983	0.3749457390521841
ABBM067495	0.2553181173971897
ABBM046284	1.0357584737906
ABBM000454	0.631120274712001
ABBM046742	0.4896954501977196
ABBM103860	0.6265444625980985
ABBM043399	0.5727226462228975
ABBM069465	0.5337309099755114
ABBM014932	0.4305005818059707
ABBM032614	0.854718399401754
ABBM086728	0.7837165123930994
ABBM036867	0.7176832203936101
ABBM082213	0.4192041709490518
ABBM079056	1.108304562907324
ABBM069612	0.483610305262972
ABBM076097	0.0964083033013044
ABBM075720	0.2080188006980141
ABBM088833	0.7869883940131703
ABBM020649	0.5290943497519758
ABBM067706	0.5523081025084335
ABBM072652	0.6494598322896129
ABBM014466	0.6201253656564754
ABBM024371	0.2707643429103974
ABBM067326	0.6662749127169221
ABBM015372	0.4930824316586828
ABBM083194	0.2692987937106885
ABBM019376	0.3052628637446667
ABBM020875	0.3045062855906685
ABBM033414	0.4164326010637693
ABBM071170	0.6446835547958473
ABBM082971	0.6728879591779667
ABBM028718	0.638422595792476
ABBM032917	0.6558308370718179
ABBM088595	0.4616121758255638
ABBM014597	0.5892847933911098
ABBM073828	0.8714606397469312
ABBM036716	0.7339469328847359
ABBM019360	0.2277644117396542
ABBM080449	0.8478709290175563
ABBM074165	0.3172778094515061
ABBM019359	0.2835886469052188
ABBM070487	0.4145043471291537
ABBM099875	0.5870206417554953
ABBM069694	0.8773063151218563
ABBM070288	0.1619845079771937
ABBM016838	0.5990374265430095
ABBM082455	0.4317155986673492
ABBM016901	0.4362117036930857
ABBM004824	0.2802504378434129
ABBM074266	0.3701341867624242
ABBM043893	0.6664201725330489
ABBM032332	0.3102629312623648
ABBM003640	1.080404746557425
ABBM074565	0.8125236480222924
ABBM046551	0.4109528497740868
ABBM066557	0.5654216917114695
ABBM032525	0.5379150748338077
ABBM001003	0.6799607772437095
ABBM087788	0.472301753525186
ABBM062624	0.3592760672396152
ABBM068502	0.8916044809557229
ABBM014540	0.0589607076415046
ABBM076409	0.6420597664560276
ABBM000602	0.4323078572705175
ABBM079931	0.5449007369538875
ABBM083257	0.785171248269727
ABBM000781	0.8690670871730457
ABBM019209	0.744412098468331
ABBM073042	1.061029957643214
ABBM013787	0.4429011034317688
ABBM051959	0.6674396101763508
ABBM046957	0.2614404856767752
ABBM076152	0.4312021888641166
ABBM042787	0.8778256320108355
ABBM000399	0.3315860594757677
ABBM000962	0.413593654093939
ABBM014840	0.8513954936643912
ABBM073584	0.9027624618284832
ABBM014301	0.4601373133816377
ABBM010422	0.5161626300634788
ABBM015873	0.5384713485518473
ABBM071681	0.3963330972372915
ABBM092816	0.8401328960289938
ABBM088278	0.4572218378620031
ABBM090878	0.6752499538419574
ABBM077551	0.7243139636065168
ABBM092458	0.3693298938205266
ABBM081307	0.4218945558051643
ABBM095547	0.5271607280088084
ABBM012694	0.6571963163978991
ABBM087241	0.7005869127637918
ABBM074320	0.6683152778011503
ABBM080590	0.5235505276682326
ABBM015881	0.0338926902517441
ABBM034071	0.5538088586650742
ABBM086568	0.8947902670285117
ABBM033811	0.5052368528878152
ABBM069679	0.3160801719808984
ABBM020202	0.6454021913077156
ABBM084323	0.5002563724017354
ABBM074603	0.5531594839474198
ABBM087957	0.4013025676994284
ABBM085243	0.7156165545680526
ABBM001232	0.5333999072337161
ABBM093933	0.6304263461593016
ABBM087965	0.5871590374352981
ABBM042382	0.5417216484591951
ABBM072557	-0.0166368550191983
ABBM086496	0.4930014193266682
ABBM023516	0.1951331454279903
ABBM001194	0.1276659668773288
ABBM071042	0.7703073654694759
ABBM077063	0.612851057993282
ABBM073939	0.6011105073676632
ABBM073840	1.1395073569459442
ABBM077708	0.7301695369227641
ABBM080038	0.5681159840169884
ABBM001082	0.6292178007689131
ABBM071264	0.6028104396746814
ABBM048601	0.5194721154778824
ABBM075718	0.5859505290965116
ABBM021549	0.5060507115054867
ABBM000750	0.7966633867720697
ABBM086629	0.5138647280163281
ABBM031945	0.4805995045196416
ABBM054836	0.2732228455905248
ABBM088282	0.6960635439923488
ABBM032469	0.6925872254060175
ABBM020184	0.7342660958320923
ABBM078799	0.1670700519224246
ABBM072408	0.6401057966607526
ABBM014530	0.559778942765157
ABBM087719	0.5955499014839375
ABBM073547	0.3046534244692549
ABBM084485	0.5044027412739024
ABBM075593	0.5968376302311404
ABBM063640	0.2171517424082757
ABBM052387	0.7759132462979516
ABBM075316	0.7516053644175558
ABBM070214	0.5552912766077626
ABBM082555	0.7195770652871817
ABBM041468	0.2991226801745734
ABBM004793	0.3332902005408673
ABBM087064	0.4988831804674132
ABBM087879	0.352873896655365
ABBM072247	0.7540487308550393
ABBM016890	1.049775721151746
ABBM019989	0.7063380065121408
ABBM022730	0.4545783368914108
ABBM071824	0.2930987984351022
ABBM072386	0.5029713820504845
ABBM048418	0.7061528192107975
ABBM047092	0.591259433688476
ABBM073283	0.4787639316542742
ABBM009132	0.466287445953348
ABBM077537	1.090202186210798
ABBM086694	0.7205289379780271
ABBM087507	-0.0832104952125111
ABBM083240	0.5583711951141969
ABBM082797	0.4299635840849085
ABBM086473	0.2312049878111491
ABBM026973	0.9173401777759738
ABBM046209	-0.0056433225361472
ABBM087945	0.3144492719598486
ABBM012733	0.4824915540063247
ABBM080724	0.2864575812976883
ABBM000373	0.1608477422824209
ABBM019341	0.5438661499449825
ABBM023867	0.3017665799239095
ABBM016165	0.3416630832163392
ABBM063389	0.5798357658144188
ABBM063282	0.8123498958034505
ABBM019697	0.5411951421398622
ABBM014790	0.385008647983654
ABBM020858	0.5339784981898371
ABBM023162	1.028648134353687
ABBM074264	0.5624876989158769
ABBM074570	0.5452865095635344
ABBM088131	0.4292244447250536
ABBM017740	0.3408384247111993
ABBM021114	0.8005150800321584
ABBM040878	0.726064961353316
ABBM000964	0.3864798349775323
ABBM087955	0.5096116971395461
ABBM082755	0.5207053822043439
ABBM072825	0.3951029974337272
ABBM053138	0.6072541554263392
ABBM001183	0.2868856181097919
ABBM069925	0.4977440224328412
ABBM036641	0.6925655040970768
ABBM062216	0.526145826335781
ABBM012967	0.5134950325000566
ABBM020133	0.2334370640355318
ABBM094020	0.7384376624693135
ABBM081227	0.2519439017205487
ABBM015431	0.665401847216458
ABBM040942	0.8422241942360672
ABBM044025	0.7108914321720698
ABBM076066	0.3415995808657012
ABBM016255	0.5431801578476426
ABBM015082	0.7010447214552826
ABBM000470	0.4755019286767037
ABBM032633	0.4311368150031806
ABBM076044	0.2991159322610459
ABBM001236	0.5550131600646085
ABBM046655	0.3626435535545546
ABBM037893	0.3382537752357796
ABBM082781	0.0449333544937389
ABBM074104	0.1832135510739356
ABBM014309	0.5646557335455243
ABBM071490	0.7070863093189045
ABBM095362	0.8177401428323505
ABBM015269	0.7783563030491896
ABBM073628	0.9910700963255992
ABBM000053	0.7474149331395873
ABBM066980	0.1809584398943458
ABBM032311	0.1246971719383133
ABBM071819	0.3935752740435337
ABBM088534	0.2672460893918897
ABBM077218	0.7523155108757588
ABBM070136	0.757976469191983
ABBM095737	0.745063480528283
ABBM086959	0.7487394632507268
ABBM078323	0.6359016727355526
ABBM086149	0.5412725698938778
ABBM080880	0.7477354543100568
ABBM090753	1.0286328748666316
ABBM015019	0.6207006792787714
ABBM093241	0.5579476791619405
ABBM076037	0.351963404771451
ABBM061742	0.2859926454218576
ABBM000911	0.6822555221079716
ABBM057718	0.6188630329186766
ABBM046547	0.411444558758513
ABBM020242	0.718853092043306
ABBM073691	0.470638106382674
ABBM080352	0.4422485797054751
ABBM012723	0.398994681694766
ABBM012639	0.572545288939923
ABBM074562	0.6736333416186292
ABBM092998	0.561243903310037
ABBM046970	0.69859891913382
ABBM008529	1.1412223510057309
ABBM053688	0.767676780272744
ABBM083133	0.7480709794100063
ABBM009374	0.7772928927107595
ABBM015716	0.3956026585216565
ABBM016352	0.575458958086549
ABBM046474	0.7408262148098594
ABBM079127	0.6429930243371869
ABBM054571	0.7436954745518679
ABBM068300	0.7087984156691411
ABBM082795	0.7392899066025898
ABBM001275	0.7110386432051478
ABBM041471	0.5321047408379592
ABBM072627	0.7801554836419042
ABBM040923	0.2802640189833169
ABBM080878	0.5141107029719635
ABBM020990	1.1274073933926458
ABBM032226	0.4211034119475092
ABBM069463	0.8163013011529598
ABBM000929	0.3489866167575348
ABBM021775	0.6529411568025233
ABBM002397	0.3659097961707935
ABBM000558	0.2973868175025828
ABBM076049	0.6398866125528992
ABBM054186	0.2046330840945588
ABBM087385	0.4491852992209819
ABBM066456	0.3769527224837385
ABBM080424	0.326645325373407
ABBM076329	0.2694544625781427
ABBM074101	0.7463956880310407
ABBM032304	0.5186833577029368
ABBM084396	1.0738537070270342
ABBM023068	0.7690554517449855
ABBM052214	0.2324095828668885
ABBM101748	0.7435272486803602
ABBM079838	0.7016634752325598
ABBM075942	0.8413967658326031
ABBM046568	0.5460682616566719
ABBM071235	0.6671850900457791
ABBM080049	0.8454159273756412
ABBM075037	0.6250418638096507
ABBM020402	0.8296744776204027
ABBM073595	0.1050795550435158
ABBM001007	0.2139867858433749
ABBM004135	0.3313831875602677
ABBM077614	0.6919960689103363
ABBM073725	0.3062610725942551
ABBM014205	0.3951989222828616
ABBM000250	1.1059555740769869
ABBM022961	0.9601671442156774
ABBM021426	0.6324491507501377
ABBM000171	0.5015529003074036
ABBM072483	0.7891176524829144
ABBM092623	0.7804597050488143
ABBM014264	0.2325854900682917
ABBM014281	0.3049641330554186
ABBM076437	0.5596569874959514
ABBM076626	0.4469929661492483
ABBM014358	0.0925259363481379
ABBM065557	0.7124746328158678
ABBM000032	0.4017610683764732
ABBM065400	0.6538957088213825
ABBM069002	0.8285708812961563
ABBM004299	0.6571517060851921
ABBM020638	0.5686568318845833
ABBM042374	0.5976771004616419
ABBM021304	0.4209657742406491
ABBM055323	0.7655890765767563
ABBM021306	0.9033175343053548
ABBM009392	1.1291167639177158
ABBM043033	0.9546221610739274
ABBM053198	0.7275092403485838
ABBM070637	0.1757221651309293
ABBM062712	1.0222612637834532
ABBM067894	0.5042387555140222
ABBM019606	0.250185845532219
ABBM070201	0.2833699938764098
ABBM013893	0.9420417903725192
ABBM041548	0.3549697942315758
ABBM073266	0.5814364517591425
ABBM070431	-0.0429977103486372
ABBM074613	0.571028934742371
ABBM000813	1.1394220019420307
ABBM068099	0.5205539055452277
ABBM072629	0.6835798843536978
ABBM073968	0.3398535236001489
ABBM020125	0.4621435716890569
ABBM014762	0.1669348899164137
ABBM000835	0.424955323974579
ABBM081611	0.8322732010306269
ABBM023046	0.4246266590405704
ABBM046965	0.4965905530104567
ABBM019789	0.1023698572313727
ABBM022996	0.6410709213273184
ABBM019518	0.6231460973023257
ABBM073951	0.5055411346326162
ABBM006812	0.4839788925868817
ABBM070500	0.7477868304260074
ABBM069805	-0.0494596178732838
ABBM000275	0.2870680787978057
ABBM019049	0.4143768980355252
ABBM058920	0.607317689219665
ABBM016873	0.5297262381024833
ABBM074194	0.4900547653319044
ABBM014284	0.8309987896136103
ABBM021569	0.5538849860400951
ABBM000301	0.955344653262924
ABBM080023	0.4280859535758332
ABBM076094	0.7870612753866737
ABBM071709	0.539379834032692
ABBM000551	0.1391735244825268
ABBM074365	0.7335101236211606
ABBM075338	0.96383730028208
ABBM086415	0.4063331878957484
ABBM085181	0.4906611261876279
ABBM019739	0.2291696672201465
ABBM075541	0.3380074938066432
ABBM071269	0.4612519259247999
ABBM096495	0.5144692734278279
ABBM073402	0.3357389070258534
ABBM080582	0.6011649631193682
ABBM032510	0.4239401404111504
ABBM087013	0.2818790085537725
ABBM092840	0.8980443992129379
ABBM076420	0.2415070467138216
ABBM081034	0.3834011648423687
ABBM000757	0.4578864267167684
ABBM067902	0.7568957222859727
ABBM075980	0.5860398030602088
ABBM014720	0.5674390612968674
ABBM032546	0.1793579771680899
ABBM019354	0.3663603852235734
ABBM083030	0.5842548499983728
ABBM072578	0.2804935297775697
ABBM073789	0.3668311495825518
ABBM032109	0.608504714849313
ABBM086545	0.4968909302589354
ABBM081535	0.5405148606708923
ABBM043344	0.4889297601492729
ABBM009111	0.4453178352459673
ABBM070467	0.4315649362961096
ABBM101491	0.5639162325021834
ABBM082199	0.7215403685606183
ABBM075310	0.5037827546359627
ABBM069643	0.4152932692126589
ABBM015472	0.2913674568595513
ABBM053753	0.2985177501284122
ABBM019345	0.7180442871239798
ABBM022075	0.590569765986178
ABBM088354	0.6660961243345003
ABBM016808	0.5578734689407904
ABBM072484	0.4617064480069491
ABBM077671	0.6069797663420088
ABBM067400	0.2728752086306116
ABBM010590	0.1692452750004911
ABBM013231	0.5463619105769979
ABBM012892	0.7181940230678915
ABBM052315	0.2239982265993227
ABBM013636	0.5739297965329193
ABBM028429	0.4911972091413945
ABBM000086	0.8978680744764638
ABBM070186	0.6739252926054953
ABBM072866	0.319837990894553
ABBM033383	0.4222846195457176
ABBM053362	0.8006745485932697
ABBM046038	0.446329713095108
ABBM086504	0.4252741473784387
ABBM070114	0.2955851548343113
ABBM005668	0.8076812190463316
ABBM103447	0.8962516370438687
ABBM027984	0.3270541382149375
ABBM002085	0.5143692501295138
ABBM087738	1.2663609301424488
ABBM052441	0.3911058909729189
ABBM000877	0.3520747765012988
ABBM094512	0.4502401326276312
ABBM015812	0.8771092411033881
ABBM053608	0.6316994423041001
ABBM048505	0.8503268772501095
ABBM044035	0.7271424684395008
ABBM100028	0.4378589616750151
ABBM074005	0.7409789705467353
ABBM077644	0.2513082981273517
ABBM088889	0.3575828505210768
ABBM032509	0.6122498804460202
ABBM087244	0.4203884089486543
ABBM020041	0.6142575501147687
ABBM001142	0.985511577705542
ABBM019922	0.5659945775044368
ABBM034563	0.4522760233290693
ABBM031635	0.650313395312915
ABBM030572	0.5365625663724112
ABBM072603	0.3397117766054505
ABBM080319	0.7773032936611504
ABBM073343	0.5437127411801896
ABBM082290	0.2353535644834385
ABBM050015	0.6079615003397426
ABBM089854	0.1105900566295302
ABBM070367	0.5747857564069583
ABBM082653	0.5060530106714365
ABBM086747	0.5578982849525499
ABBM068560	0.8045815620905477
ABBM090357	0.6720172419511277
ABBM021870	0.8532156228122947
ABBM086576	-9.493313343759968e-06
ABBM014972	0.7747369374822873
ABBM012746	0.7681211311408368
ABBM099648	0.7028611212618763
ABBM052489	0.4006407554154493
ABBM019745	0.8984190631036517
ABBM047961	0.3568040402356534
ABBM087894	0.7964818364125797
ABBM046327	0.5283864181751184
ABBM046298	0.5416818729084102
ABBM082156	0.4314789266628979
ABBM079883	0.5401967436841514
ABBM012681	0.5283262970150395
ABBM070629	0.5627773720926547
ABBM047731	0.5072634168848041
ABBM031924	0.5795065449770143
ABBM005322	0.5680418025827522
ABBM080361	0.2261437523866988
ABBM020908	0.5391381058988742
ABBM089181	0.4286723035695146
ABBM082773	0.4984705064815117
ABBM052888	0.5500047653184647
ABBM061216	0.2696673440368066
ABBM014927	0.430824484524361
ABBM088527	0.6891513830892197
ABBM083532	0.5333987165814192
ABBM073565	0.2420140949826198
ABBM071692	0.5358633155952851
ABBM009891	0.1853461381462963
ABBM052881	0.5131413114995337
ABBM097572	0.6500547497782307
ABBM015263	0.328573489079938
ABBM087673	0.6329329980484901
ABBM015778	1.0902673902986697
ABBM070912	0.3176251076459166
ABBM080030	0.5332746442076581
ABBM079113	1.0255356851112347
ABBM067740	0.5949185747536976
ABBM047908	0.2883821967053842
ABBM083322	1.0589459883414254
ABBM046422	0.893863476935869
ABBM095767	0.5583461529766542
ABBM076806	0.6689027692834779
ABBM000548	0.5365895326300423
ABBM061804	0.1688046152355375
ABBM090949	0.992099443563089
ABBM032334	0.1772670588326291
ABBM087971	0.5350205791538268
ABBM044158	0.6695699969150959
ABBM082490	0.7629596339548144
ABBM101676	0.1564111170923155
ABBM033535	1.027438055775113
ABBM032782	0.8216013509458966
ABBM070806	0.2770616779066272
ABBM000378	0.5440657817453589
ABBM073853	0.9758438678711226
ABBM021074	0.3769500682168784
ABBM086608	0.7052510310047972
ABBM075956	0.7103629755972866
ABBM072838	0.7055643878959892
ABBM073143	0.535349201049542
ABBM083325	0.9470151713667194
ABBM022385	0.8635617026676369
ABBM000623	0.8260398131720422
ABBM068735	0.6338233317663948
ABBM009743	0.7116539673000692
ABBM014204	0.4219851724077162
ABBM018174	0.7145858158637879
ABBM021943	0.8570156903938798
ABBM055307	0.591931281283932
ABBM086175	0.7227381282663405
ABBM012490	0.8905061057730981
ABBM073794	0.1274042247884704
ABBM032045	0.5234594892740665
ABBM066874	1.0017354273335082
ABBM031241	0.883394069578443
ABBM090421	0.8212965650828807
ABBM030506	0.701349476001411
ABBM031586	0.7700218697080291
ABBM014323	0.5713308662670866
ABBM069437	0.5040648010444024
ABBM032152	0.2356590261223329
ABBM030273	0.3861096038541436
ABBM069539	0.7672969620923917
ABBM015570	0.6474372057498454
ABBM053779	0.7790188802074289
ABBM043927	0.6510635645812101
ABBM007691	0.6480331166578664
ABBM062608	0.7770658232961466
ABBM023305	0.6134548082181459
ABBM032818	0.4365573739755076
ABBM075554	0.6792106280188105
ABBM063548	0.8092116859026905
ABBM028384	0.4721538474688452
ABBM041327	0.7883479706992302
ABBM076609	0.5951237752392591
ABBM071752	0.548783595871935
ABBM000362	0.7805151202249972
ABBM087457	0.6990379363940387
ABBM013958	0.8015421216720843
ABBM065733	0.1310812162013285
ABBM066711	0.2653212643308169
ABBM080756	0.7327491862569652
ABBM071240	0.4711493013507628
ABBM087701	0.7876278572518098
ABBM017908	0.7856619251464191
ABBM022082	0.6740293252539777
ABBM046505	0.4275656601481767
ABBM032178	0.2277368638679012
ABBM093004	0.3456521366518518
ABBM000724	0.676939415972021
ABBM103306	0.5234585973144745
ABBM092506	0.4705753346273429
ABBM086182	0.3610433320928395
ABBM020767	0.6956476012089687
ABBM041413	0.4529351951582044
ABBM041218	0.6017871089563919
ABBM040912	0.7061842582698539
ABBM042252	0.6479789024971195
ABBM101886	0.3344040815178111
ABBM089142	0.134929020253335
ABBM018310	0.6248598286059601
ABBM067826	0.5633243191808935
ABBM063392	0.5274371849394957
ABBM041137	0.831447496220299
ABBM040620	0.5301586215904812
ABBM075244	0.4611052170647406
ABBM033319	0.4224481656917831
ABBM087777	0.6828779090976256
ABBM050009	0.7102136651993993
ABBM001736	0.4248465904245741
ABBM082750	0.3279471616301133
ABBM074424	0.4202967111421997
ABBM087442	0.4085657153445151
ABBM041806	0.1782169285802774
ABBM041202	0.6186784959653406
ABBM054438	0.0808246116496216
ABBM031311	0.3542504326074411
ABBM030462	0.3649822970014001
ABBM032791	0.2712142282234949
ABBM031125	0.7849056146669593
ABBM010035	0.4368188870128471
ABBM086862	0.0016296616754366
ABBM013774	0.4180537127195227
ABBM020733	0.1841421199899147
ABBM034137	0.2862437907425492
ABBM016809	0.878635458973952
ABBM086171	0.6427313661227327
ABBM093244	0.4352171580686052
ABBM092214	0.6393580213021589
ABBM017123	0.4528028984827055
ABBM013755	0.0309526108949402
ABBM095907	0.5952736088470298
ABBM039815	0.533251214024633
ABBM081693	0.5360805583803514
ABBM040893	0.5964264371135453
ABBM033231	0.4130812994046542
ABBM014235	0.4944396025317855
ABBM088949	0.3535154632485033
ABBM063148	0.7930199726215751
ABBM089925	0.3148050277710144
ABBM082487	0.5156593087330856
ABBM017278	0.6789233070210454
ABBM014401	0.5571484144936408
ABBM016525	0.5235525195683364
ABBM086902	0.6881081653885261
ABBM014631	0.7147086624954531
ABBM094869	0.4887312012642854
ABBM084504	0.7098553468836208
ABBM083024	0.5378797481421945
ABBM014099	0.4572014232402003
ABBM015587	0.367523865673394
ABBM009652	0.2173085883338944
ABBM063498	0.4339247014116514
ABBM047024	0.0766136659023562
ABBM017515	0.2407533729527782
ABBM101121	0.6123547334392032
ABBM069407	0.5982616271102303
ABBM076191	0.5533609198348001
ABBM049521	0.1903519402555195
ABBM052014	0.7444457858362739
ABBM087566	0.8148105198013262
ABBM007751	0.6513858119377167
ABBM080681	0.6504438701590761
ABBM094958	0.6564442429747868
ABBM052306	0.8222750552790703
ABBM074439	0.3017496963565882
ABBM016546	0.3032325865254208
ABBM063015	0.1810489547795825
ABBM015341	0.6878253380702882
ABBM077720	1.1844362299434756
ABBM030468	0.907117073556852
ABBM068657	0.7469223258603118
ABBM075881	0.265849313630916
ABBM081027	0.4561160350865896
ABBM015267	0.5660350944790387
ABBM082556	0.3310029805191583
ABBM000415	0.3645174521500291
ABBM080013	0.6022763103357822
ABBM073964	0.9654074141592536
ABBM068810	0.4362669586309006
ABBM075771	1.0031795391556988
ABBM012483	0.8110859451682437
ABBM001187	0.3831764820451254
ABBM048506	0.378863151131524
ABBM019841	0.6135890565251725
ABBM032901	0.6713311217387713
ABBM100705	0.7155435554233397
ABBM048254	0.4028523972100553
ABBM021961	0.4798687185114094
ABBM062551	0.764244498512447
ABBM092901	0.5098070765074045
ABBM009893	0.547146851824626
ABBM012699	0.4055666543994545
ABBM014858	0.5560471825579746
ABBM070264	0.417211788609687
ABBM073540	0.7401513650797724
ABBM058134	0.5767049405726852
ABBM088490	0.3317568895687015
ABBM018003	0.8202115767629041
ABBM022995	0.5871477147674864
ABBM041686	0.5345180592037709
ABBM001276	0.8760514036508157
ABBM082330	0.303881794197472
ABBM013972	0.7187291865237094
ABBM042342	0.4570720808547631
ABBM041431	0.2664237252089676
ABBM030275	0.7442304386274858
ABBM026815	0.566375747919081
ABBM033401	0.5741023232948878
ABBM033840	0.5189481485245028
ABBM006444	0.2313194568232426
ABBM083512	0.2712448111413262
ABBM014889	0.3591837370993931
ABBM087560	0.591707420923369
ABBM041498	0.4510059003403487
ABBM034842	0.692727696701801
ABBM074068	0.7607857361137992
ABBM103923	0.3338376043862209
ABBM080803	0.2936400872807103
ABBM081924	0.2993415225704713
ABBM088023	0.5370711041775242
ABBM000270	0.649158136282148
ABBM088535	0.3932768950394646
ABBM009349	0.280636402532308
ABBM019853	0.5877309785435643
ABBM056045	0.6401836072602209
ABBM088133	0.4045600027291743
ABBM039134	0.4693237836944903
ABBM095288	0.4784239587113048
ABBM081810	0.076567661454214
ABBM088966	0.6571649734145354
ABBM078142	0.7420766529067608
ABBM077860	0.4151124238123871
ABBM101080	0.4295372492251368
ABBM076171	0.4023456002583279
ABBM033947	0.5242803826110399
ABBM099987	0.8347146922219683
ABBM053999	0.5412604471654285
ABBM017797	0.3927643018673951
ABBM084967	0.6587797110700948
ABBM081533	0.4565507416732133
ABBM019774	0.7497727996894332
ABBM074290	0.4956840038611253
ABBM069462	0.6346823520766193
ABBM006300	0.3696018175521594
ABBM086573	0.9162055744980576
ABBM076717	0.4873386348134419
ABBM069769	0.2381020554991767
ABBM010199	0.471192866440793
ABBM090598	0.598969891831528
ABBM012622	0.4785815360608706
ABBM041944	0.6975342442828597
ABBM019339	0.535851792567245
ABBM052284	0.3773031587389678
ABBM044151	0.5393817130442893
ABBM094751	0.7387797876565824
ABBM015442	0.5770147580451803
ABBM019639	0.9769450776233256
ABBM056233	0.4340936140366582
ABBM077711	0.7233436978821584
ABBM010192	0.6007098526738388
ABBM073772	0.1748334290523227
ABBM076511	0.704363310606553
ABBM098276	0.9378012117590138
ABBM088571	0.773880843848345
ABBM092207	0.7115698987124889
ABBM072763	0.9490562151657748
ABBM019562	0.6909360255914228
ABBM086609	0.7158540951375625
ABBM076018	0.6956473431145203
ABBM000351	0.8177646238632458
ABBM059989	0.5340252002925088
ABBM042997	0.1602544047200344
ABBM015460	0.6289665343904152
ABBM053265	0.3011121852090967
ABBM101756	0.0898343592023755
ABBM066230	0.6048511700775154
ABBM073808	0.6045551256975872
ABBM014668	0.4815570363101157
ABBM012766	0.4839983079418485
ABBM047142	0.858487685445205
ABBM054286	0.9766589424997032
ABBM008941	1.0350931751525103
ABBM079125	0.8990546604273074
ABBM016763	0.7150126080550874
ABBM072335	0.5836323010249569
ABBM081050	0.292480831213407
ABBM046595	0.6056739951321408
ABBM044305	0.3617965324419432
ABBM068437	0.6950884661451089
ABBM100021	0.5280908015182308
ABBM032347	0.8790946451852433
ABBM034567	0.324484780929104
ABBM068940	0.7001400492014082
ABBM016803	0.5906726828782868
ABBM001074	0.4957923361214271
ABBM001169	1.0479499110781765
ABBM038938	0.2992576038068855
ABBM083758	0.461751653723331
ABBM087408	1.000931592920444
ABBM042194	0.3859527353298621
ABBM011697	0.6561616697247965
ABBM072273	0.4133466556804719
ABBM053846	0.5972093919152581
ABBM052749	0.230969257816211
ABBM085604	0.4433553057112789
ABBM060437	0.4939891400046647
ABBM023879	0.6003282991300278
ABBM000685	0.3667889593986194
ABBM019846	0.5343234196982954
ABBM033474	0.9505012535660788
ABBM069624	0.7528065421978167
ABBM070335	0.4784405697266768
ABBM013810	0.4024653052165649
ABBM072575	0.4138055967893908
ABBM078961	0.432060648753928
ABBM038354	0.8359294132501724
ABBM012596	0.0978602268361684
ABBM017383	0.613550376385197
ABBM044003	0.6823758031944651
ABBM004492	0.9839244629350024
ABBM072665	0.6952009398933349
ABBM077785	0.4285096472329345
ABBM046118	0.6533071792490098
ABBM093336	0.822683287296828
ABBM030227	0.4830294513440201
ABBM087610	1.2624425995173498
ABBM076080	0.1055380505725494
ABBM092630	0.934139679677224
ABBM070275	0.9518958768673572
ABBM012873	0.64620098299744
ABBM041314	0.4107858968084851
ABBM088696	0.6040453289028787
ABBM087743	0.5225050509761883
ABBM038877	0.2618796372055278
ABBM073820	0.1902034474927196
ABBM050271	0.5611228643309707
ABBM064680	0.3342433329910323
ABBM092471	0.6299649607163451
ABBM068811	0.1561996002755729
ABBM083276	0.189069777307661
ABBM019836	0.5442295035644765
ABBM023801	0.4392513512111337
ABBM070977	0.5106308618073891
ABBM088285	0.4496289807495752
ABBM015605	0.4845502139520726
ABBM000016	0.9091375828924286
ABBM007852	0.5489615680953559
ABBM043953	0.4990727883514568
ABBM036765	0.357933289513495
ABBM061844	0.3910323244349596
ABBM028400	0.1709775067084009
ABBM046663	0.5754641619661579
ABBM080415	0.8601661312763954
ABBM087009	0.8772846275630578
ABBM082650	1.1484468839649695
ABBM042613	0.2450577201575124
ABBM030633	0.5617871512797494
ABBM027695	0.9986386476575656
ABBM043188	0.4097235193452536
ABBM043047	0.3277778414168674
ABBM053438	0.6699215375269367
ABBM039520	0.4229402005233863
ABBM011265	0.3406184043649704
ABBM030588	0.1129249735273654
ABBM032222	-0.0088530809086082
ABBM090958	0.8045744478956436
ABBM020316	0.2834187656804142
ABBM021555	0.639140757670413
ABBM004363	0.1052417865978317
ABBM091502	0.6916615127011461
ABBM082044	1.0366700133320492
ABBM000315	0.6577339290862558
ABBM088427	0.7097887809991149
